path,category,slug,w,h,orientation,quality,publish,people,tags,alt_cs,alt_en,alt_de,caption_cs,caption_en,caption_de,source_file,note
/images/library/fitness/fitness-studio-portrait.jpg,fitness,fitness-studio-portrait,1067,1600,portrait,good,yes,yes,fitness gym training portrait interior equipment wellness,"Žena ve sportovním oblečení se opírá o dřevěný cvičební přístroj na fascie v obloženém fitness studiu, v pozadí nástěnné hodiny.","Woman in black activewear leaning on a wooden fascia-stretch apparatus in a tiled fitness studio, wall clock behind her.","Frau in schwarzer Sportkleidung lehnt an einem hölzernen Faszien-Trainingsgerät in einem gefliesten Fitnessstudio, im Hintergrund eine Wanduhr.","Mezi cviky ve studiu five, umístěném v historických obložených sálech Mariánských Lázní.","Between sets at the five fitness studio, set inside Mariánské Lázně's historic tiled halls.","Zwischen den Übungen im five-Fitnessstudio, untergebracht in den historischen gefliesten Hallen von Marienbad.",_Rykovský_foto five konzept/Marianske-lazne-fit-03.jpg,
/images/library/fitness/golfer-bunker-shot.jpg,fitness,golfer-bunker-shot,975,548,landscape,weak,no,yes,golf fitness lifestyle,"Golfista v modré čepici odpaluje míček z pískové bunkerové jamky, kolem se zvedá písek, v pozadí stromy.","Golfer in a blue cap hitting a ball out of a sand bunker, spray of sand, trees in the background.","Golfer mit blauer Kappe schlägt einen Ball aus einem Sandbunker, Sandwolke, Bäume im Hintergrund.",Slunečné kolo golfu doplňuje aktivní stránku pobytu v Mariánských Lázních.,A sunny round of golf rounds out the active side of a Marienbad stay.,Eine sonnige Golfrunde ergänzt die aktive Seite eines Marienbad-Aufenthalts.,Marianske Lazne (18).png,"Very low resolution (975x548 px), generic stock-photo look."
/images/library/fitness/golfer-sunset-swing.jpg,fitness,golfer-sunset-swing,1280,853,landscape,hero,yes,yes,golf fitness sunset lifestyle,"Golfista zachycený uprostřed švihu na fairwayi při zapadajícím slunci, v protisvětle na pozadí teplé oblohy.","Golfer captured mid-swing on a fairway at golden-hour sunset, backlit against a warm glowing sky.","Golfer beim Schwung auf dem Fairway im goldenen Abendlicht, hintergrundbeleuchtet vor warmem Sonnenuntergang.",Zlaté světlo na fairwayi korunuje odpoledne strávené golfem u Mariánských Lázní.,Golden light on the fairway rounds out an afternoon of golf near Marienbad.,Goldenes Licht auf dem Fairway krönt einen Golfnachmittag bei Marienbad.,golf-player-small.jpg,
/images/library/fitness/group-class-foreground.jpg,fitness,group-class-foreground,1600,1067,landscape,good,yes,yes,fitness group stretching gym-equipment historic-interior portrait,"Žena v oranžovém topu se protahuje se zdviženou paží v popředí, v pozadí pokračuje skupinová lekce cvičení.","Woman in orange top stretches with arm raised in the foreground, group exercise class continuing behind her.","Frau in orangefarbenem Top dehnt sich mit erhobenem Arm im Vordergrund, im Hintergrund läuft die Gruppenübung weiter.","Hostka v popředí se protahuje, zatímco skupinová lekce v pozadí pokračuje.",A guest in the foreground reaches into her stretch as the wider group class continues.,"Eine Gästin im Vordergrund streckt sich, während die Gruppenlektion im Hintergrund weiterläuft.",_Rykovský_foto five konzept/Marianske-lazne-fit-56.jpg,Near-duplicate of P152 and P154.
/images/library/fitness/group-class-wide.jpg,fitness,group-class-wide,1600,1067,landscape,good,yes,yes,fitness group stretching gym-equipment historic-interior portrait,Širší záběr na skupinovou lekci se ženou v oranžovém topu blízko kamery a dalšími cvičícími v pozadí.,Wide view of the group class with a woman in orange stretching close to camera and others training in the background.,Weite Ansicht der Gruppenlektion mit einer Frau in Orange nahe der Kamera und weiteren Trainierenden im Hintergrund.,Nejširší záběr série zachycuje plnou energii skupinové tréninkové lekce.,The widest crop of the sequence captures the full energy of the group training session.,Der weiteste Ausschnitt der Serie fängt die volle Energie der Gruppentrainingseinheit ein.,_Rykovský_foto five konzept/Marianske-lazne-fit-57.jpg,"Near-duplicate of P152 and P153, same class sequence."
/images/library/fitness/group-fitness-class.jpg,fitness,group-fitness-class,1600,963,landscape,good,yes,yes,fitness group stretching gym-equipment historic-interior personal-trainer,"Skupinová cvičební lekce s dřevěnými cvičebními rámy, více účastníků se protahuje v kachlovém historickém sále.","Group exercise class using wooden training frames, several participants stretching in a tiled historic hall.","Gruppentrainingskurs mit hölzernen Trainingsrahmen, mehrere Teilnehmer dehnen sich in einem gekachelten historischen Saal.",Celá skupinová lekce probíhá na několika dřevěných cvičebních stanicích v historickém sále.,A full group session unfolds across several wooden training stations in the historic hall.,Eine komplette Gruppeneinheit findet an mehreren hölzernen Trainingsstationen im historischen Saal statt.,_Rykovský_foto five konzept/Marianske-lazne-fit-55.jpg,"Near-duplicate of P153/P154, same class."
/images/library/fitness/guided-arm-extension.jpg,fitness,guided-arm-extension,1067,1600,portrait,good,yes,yes,fitness personal-trainer gym equipment,"Trenér a žena u stejného dřevěného nástěnného přístroje, paže natažená při vedeném cvičení na rovnováhu.","Trainer and woman at the same wooden wall apparatus, her arm extended in a guided balance exercise.","Trainer und Frau am selben hölzernen Wandgerät, ihr Arm ausgestreckt bei einer angeleiteten Balanceübung.",Další záběr vedeného cvičení na rovnováhu u nástěnného přístroje.,Another frame of the guided balance exercise at the wall-mounted apparatus.,Eine weitere Aufnahme der angeleiteten Balanceübung am wandmontierten Gerät.,_Rykovský_foto five konzept/Marianske-lazne-fit-29.jpg,Near-duplicate of P131
/images/library/fitness/guided-neck-stretch.jpg,fitness,guided-neck-stretch,1600,1067,landscape,good,yes,yes,fitness personal-trainer stretching historic-architecture interior,"Trenér vede ženu klečící na dřevěné plošině při protažení krku s pohledem vzhůru, ruce na její hlavě.","Trainer guides a woman kneeling on a wooden platform through a chin-up neck stretch, hands on her head.","Trainer leitet eine auf einer Holzplattform kniende Frau bei einer Nackendehnung mit Blick nach oben an, Hände am Kopf.",Vedené protažení krku pokračuje ve cvičební sekvenci v obložené nice.,A guided neck stretch continues the sequence in the tiled alcove.,Eine angeleitete Nackendehnung setzt die Übungsfolge in der gefliesten Nische fort.,_Rykovský_foto five konzept/Marianske-lazne-fit-17.jpg,"Near-duplicate of P121, same series"
/images/library/fitness/guided-side-stretch.jpg,fitness,guided-side-stretch,1067,1600,portrait,good,yes,yes,fitness personal-trainer stretching physiotherapy historic-interior portrait,Trenér v tyrkysové polokošili vede ženu při bočním předklonu vedle kachlových kamen v historické místnosti.,Trainer in a teal polo guides a woman through a forward side stretch beside a tiled stove in a historic spa room.,Trainer im türkisfarbenen Poloshirt leitet eine Frau bei einer seitlichen Vorwärtsdehnung neben einem gekachelten Ofen in einem historischen Kursraum an.,Vedené protažení v jedné z historických místností lázeňské budovy s původními kachlovými kamny v pozadí.,"A guided stretch in one of the historic spa building's period rooms, with the original tiled stove in the background.",Eine angeleitete Dehnübung in einem der historischen Räume mit originalem Kachelofen im Hintergrund.,_Rykovský_foto five konzept/Marianske-lazne-fit-44.jpg,
/images/library/fitness/head-neck-adjustment.jpg,fitness,head-neck-adjustment,1067,1600,portrait,good,yes,yes,fitness personal-trainer gym equipment portrait,"Trenér stojí za ženou u dřevěného nástěnného stojanu, ruce kolem její hlavy během cvičení na držení těla.","Trainer stands behind a woman by a wooden wall rack, hands framing her head during a posture exercise.","Trainer steht hinter einer Frau an einem hölzernen Wandregal, Hände um ihren Kopf während einer Haltungsübung.",Vedené cvičení na držení těla u nástěnného tréninkového stojanu studia.,A guided posture exercise at the studio's wall-mounted training rack.,Eine angeleitete Haltungsübung am wandmontierten Trainingsständer des Studios.,_Rykovský_foto five konzept/Marianske-lazne-fit-37.jpg,"Near-duplicate of P138, same setup, eyes open"
/images/library/fitness/high-five-full-scene.jpg,fitness,high-five-full-scene,1067,1600,portrait,hero,yes,yes,fitness personal-trainer high-five interior historic-architecture equipment,"Širokoúhlý záběr trenéra a ženy na dřevěném přístroji při plácnutí rukou, v pozadí celý historický sál.","Wide shot of a trainer and woman on a wooden apparatus sharing a high-five, full historic hall visible around them.","Weitwinkelaufnahme eines Trainers und einer Frau auf einem Holzgerät beim High-Five, der gesamte historische Saal im Hintergrund sichtbar.",Celá scéna studia se spojuje v tomto oslavném gestu plácnutí rukou.,The full scene of the studio comes together in this celebratory high-five.,Die gesamte Studioszene vereint sich in diesem feierlichen High-Five-Moment.,_Rykovský_foto five konzept/Marianske-lazne-fit-27.jpg,
/images/library/fitness/historic-pilates-studio.jpg,fitness,historic-pilates-studio,1600,1067,landscape,hero,yes,no,fitness pilates studio wellness historic-interior equipment,Dřevěný ladder barrel a reformer pro pilates stojí v teple osvětlené místnosti s secesními kachlemi a svíčkovými lucernami.,Wooden ladder-barrel and reformer-style Pilates equipment stand in a warmly lit room with Art Nouveau tiled walls and candle lanterns.,Ladder-Barrel und Reformer-ähnliches Pilates-Gerät stehen in einem warm beleuchteten Raum mit Jugendstil-Kacheln und Windlichtern.,Pilates vybavení v teplém svitu svíček proměňuje historickou kachlíkovou místnost v butikové studio.,Pilates equipment in warm candlelight turns a historic tiled room into a boutique studio.,Pilates-Geräte im warmen Kerzenlicht verwandeln einen historischen Kachelraum in ein Boutique-Studio.,_Rykovský_foto five konzept/Marianske-lazne-fit-01.jpg,small 'five' brand logo visible on wall poster/signage
/images/library/fitness/indoor-cycling-duo.jpg,fitness,indoor-cycling-duo,1600,900,landscape,good,yes,yes,fitness indoor-cycling spinning cardio gym group-fitness,Dvě ženy šlapou proti sobě na spinningových kolech v posilovně s nápisem 'FITNESS'.,Two women pedal indoor spin bikes facing each other in a gym marked 'FITNESS'.,Zwei Frauen trainieren einander gegenüber auf Indoor-Bikes in einem mit 'FITNESS' beschrifteten Fitnessraum.,Spinning tváří v tvář udržuje energii ve fitness studiu hotelu na vysoké úrovni.,A face-to-face spin session keeps energy high in the hotel's fitness studio.,Ein Spinning-Training von Angesicht zu Angesicht sorgt im Fitnessstudio des Hotels für Schwung.,foto Fitness and Nutrition/FitNut-4.jpg,
/images/library/fitness/joyful-high-five-crop.jpg,fitness,joyful-high-five-crop,1600,1067,landscape,good,yes,yes,fitness personal-trainer high-five portrait interior,"Žena se usmívá vzhůru k částečně viditelné zdvižené ruce, v popředí rozostřená záda trenéra v tyrkysovém tričku.","Woman smiles up at a partly visible raised hand, trainer's blurred back in a teal shirt in the foreground.","Frau blickt lächelnd zu einer teilweise sichtbaren erhobenen Hand auf, im Vordergrund unscharf der Rücken des Trainers im türkisfarbenen Shirt.",Spontánní okamžik těsně před gestem plácnutí rukou mezi trenérem a klientkou.,A candid moment building up to a high-five between trainer and client.,Ein spontaner Moment kurz vor dem High-Five zwischen Trainer und Klientin.,_Rykovský_foto five konzept/Marianske-lazne-fit-25.jpg,"Similar moment to P129, tighter crop"
/images/library/fitness/kneeling-chest-stretch.jpg,fitness,kneeling-chest-stretch,1067,1600,portrait,good,yes,yes,fitness personal-trainer stretching gym training,"Žena ve sportovním oblečení Nike klečí se zdviženýma rukama při protažení hrudníku, trenér jí drží ruce.",Woman in Nike sportswear kneels with arms raised in a chest stretch as her trainer holds her hands steady.,"Frau in Nike-Sportkleidung kniet mit erhobenen Armen bei einer Brustdehnung, der Trainer hält ihre Hände.",Přesné vedení trenéra při klečícím protažení otevírajícím hrudník.,Close guidance from a trainer during a kneeling chest-opening stretch.,Präzise Anleitung durch den Trainer bei einer kniend ausgeführten Brustöffnungsdehnung.,_Rykovský_foto five konzept/Marianske-lazne-fit-11.jpg,"Near-duplicate of P117, same setup"
/images/library/fitness/kneeling-stretch-hall.jpg,fitness,kneeling-stretch-hall,1067,1600,portrait,good,yes,yes,fitness gym historic-architecture interior training,Širokoúhlý záběr ženy klečící se zdviženýma rukama na dřevěném přístroji v historickém sále s obloukovými okny a nástěnnou obrazovkou.,Wide shot of a woman kneeling on a wooden apparatus with arms raised inside a historic hall with arched windows and a wall screen.,"Weitwinkelaufnahme einer Frau, die mit erhobenen Armen auf einem Holzgerät kniet, in einem historischen Saal mit Bogenfenstern und Wandbildschirm.",Fitness koncept se odehrává v jednom z honosných historických sálů lázeňského města.,The fitness concept unfolds inside one of the spa town's grand historic halls.,Das Fitnesskonzept entfaltet sich in einem der prachtvollen historischen Säle der Kurstadt.,_Rykovský_foto five konzept/Marianske-lazne-fit-13.jpg,
